userId	geneSymbol	geneName	entrezgene	score	gLink
DNAJC5G	DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma	285126	0.23475819513969	https://www.ncbi.nlm.nih.gov/gene/?term=285126
DNAJC6	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	9829	0.39284767742583	https://www.ncbi.nlm.nih.gov/gene/?term=9829
DNAJC7	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7	7266	-0.22611051359427	https://www.ncbi.nlm.nih.gov/gene/?term=7266
DNAJC8	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8	22826	0.25322475282721	https://www.ncbi.nlm.nih.gov/gene/?term=22826
DNAJC9	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9	23234	-0.5351040033619	https://www.ncbi.nlm.nih.gov/gene/?term=23234
DNAL1	DNAL1	dynein axonemal light chain 1	83544	0.37538558022141	https://www.ncbi.nlm.nih.gov/gene/?term=83544
DNAL4	DNAL4	dynein axonemal light chain 4	10126	-0.37512815674415	https://www.ncbi.nlm.nih.gov/gene/?term=10126
DNALI1	DNALI1	dynein axonemal light intermediate chain 1	7802	0.063287101943551	https://www.ncbi.nlm.nih.gov/gene/?term=7802
DNASE1	DNASE1	deoxyribonuclease 1	1773	-0.06044775122648	https://www.ncbi.nlm.nih.gov/gene/?term=1773
DNASE1L1	DNASE1L1	deoxyribonuclease 1 like 1	1774	-0.27521135069549	https://www.ncbi.nlm.nih.gov/gene/?term=1774
DNASE1L2	DNASE1L2	deoxyribonuclease 1 like 2	1775	-0.41447826665472	https://www.ncbi.nlm.nih.gov/gene/?term=1775
DNASE1L3	DNASE1L3	deoxyribonuclease 1 like 3	1776	0.65159631079475	https://www.ncbi.nlm.nih.gov/gene/?term=1776
DNASE2	DNASE2	deoxyribonuclease 2, lysosomal	1777	-0.030358305917598	https://www.ncbi.nlm.nih.gov/gene/?term=1777
DNASE2B	DNASE2B	deoxyribonuclease 2 beta	58511	0.15064158533575	https://www.ncbi.nlm.nih.gov/gene/?term=58511
DND1	DND1	DND microRNA-mediated repression inhibitor 1	373863	-0.46326497514002	https://www.ncbi.nlm.nih.gov/gene/?term=373863
DNER	DNER	delta/notch like EGF repeat containing	92737	0.18716835027212	https://www.ncbi.nlm.nih.gov/gene/?term=92737
DNHD1	DNHD1	dynein heavy chain domain 1	144132	-0.034850755561286	https://www.ncbi.nlm.nih.gov/gene/?term=144132
DNLZ	DNLZ	DNL-type zinc finger	728489	-0.22679997279589	https://www.ncbi.nlm.nih.gov/gene/?term=728489
DNM1	DNM1	dynamin 1	1759	0.19668725830887	https://www.ncbi.nlm.nih.gov/gene/?term=1759
DNM1L	DNM1L	dynamin 1 like	10059	-0.15111579773263	https://www.ncbi.nlm.nih.gov/gene/?term=10059
DNM1P35	DNM1P35	dynamin 1 pseudogene 35	100128285	-0.38584705201494	https://www.ncbi.nlm.nih.gov/gene/?term=100128285
DNM2	DNM2	dynamin 2	1785	-0.5807519859428	https://www.ncbi.nlm.nih.gov/gene/?term=1785
DNM3	DNM3	dynamin 3	26052	0.6075517414486	https://www.ncbi.nlm.nih.gov/gene/?term=26052
DNMBP	DNMBP	dynamin binding protein	23268	-0.16080603168816	https://www.ncbi.nlm.nih.gov/gene/?term=23268
DNMT1	DNMT1	DNA methyltransferase 1	1786	-0.021488531939475	https://www.ncbi.nlm.nih.gov/gene/?term=1786
DNMT3A	DNMT3A	DNA methyltransferase 3 alpha	1788	-0.2782755607645	https://www.ncbi.nlm.nih.gov/gene/?term=1788
DNMT3B	DNMT3B	DNA methyltransferase 3 beta	1789	-0.25657706842333	https://www.ncbi.nlm.nih.gov/gene/?term=1789
DNMT3L	DNMT3L	DNA methyltransferase 3 like	29947	0.099786656543622	https://www.ncbi.nlm.nih.gov/gene/?term=29947
DNPEP	DNPEP	aspartyl aminopeptidase	23549	-0.26102677192096	https://www.ncbi.nlm.nih.gov/gene/?term=23549
DNTT	DNTT	DNA nucleotidylexotransferase	1791	0.23519213781932	https://www.ncbi.nlm.nih.gov/gene/?term=1791
DNTTIP1	DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1	116092	-0.51900123215144	https://www.ncbi.nlm.nih.gov/gene/?term=116092
DNTTIP2	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2	30836	-0.062996741787284	https://www.ncbi.nlm.nih.gov/gene/?term=30836
DOC2A	DOC2A	double C2 domain alpha	8448	-0.38249945562759	https://www.ncbi.nlm.nih.gov/gene/?term=8448
DOC2B	DOC2B	double C2 domain beta	8447	0.5128151532692	https://www.ncbi.nlm.nih.gov/gene/?term=8447
DOCK1	DOCK1	dedicator of cytokinesis 1	1793	0.15630041567103	https://www.ncbi.nlm.nih.gov/gene/?term=1793
DOCK10	DOCK10	dedicator of cytokinesis 10	55619	0.74694719085785	https://www.ncbi.nlm.nih.gov/gene/?term=55619
DOCK11	DOCK11	dedicator of cytokinesis 11	139818	0.77310679922767	https://www.ncbi.nlm.nih.gov/gene/?term=139818
DOCK2	DOCK2	dedicator of cytokinesis 2	1794	0.72741437487075	https://www.ncbi.nlm.nih.gov/gene/?term=1794
DOCK3	DOCK3	dedicator of cytokinesis 3	1795	0.094851539001245	https://www.ncbi.nlm.nih.gov/gene/?term=1795
DOCK4	DOCK4	dedicator of cytokinesis 4	9732	0.6568719552425	https://www.ncbi.nlm.nih.gov/gene/?term=9732
DOCK5	DOCK5	dedicator of cytokinesis 5	80005	-0.019662302960907	https://www.ncbi.nlm.nih.gov/gene/?term=80005
DOCK6	DOCK6	dedicator of cytokinesis 6	57572	-0.41654514829604	https://www.ncbi.nlm.nih.gov/gene/?term=57572
DOCK7	DOCK7	dedicator of cytokinesis 7	85440	0.30862422909182	https://www.ncbi.nlm.nih.gov/gene/?term=85440
DOCK8	DOCK8	dedicator of cytokinesis 8	81704	0.66232818474377	https://www.ncbi.nlm.nih.gov/gene/?term=81704
DOCK9	DOCK9	dedicator of cytokinesis 9	23348	0.324492676401	https://www.ncbi.nlm.nih.gov/gene/?term=23348
DOHH	DOHH	deoxyhypusine hydroxylase	83475	-0.41032739790603	https://www.ncbi.nlm.nih.gov/gene/?term=83475
DOK1	DOK1	docking protein 1	1796	0.013977930429026	https://www.ncbi.nlm.nih.gov/gene/?term=1796
DOK2	DOK2	docking protein 2	9046	0.57063257149861	https://www.ncbi.nlm.nih.gov/gene/?term=9046
DOK3	DOK3	docking protein 3	79930	0.4586136965565	https://www.ncbi.nlm.nih.gov/gene/?term=79930
DOK4	DOK4	docking protein 4	55715	-0.31523583838743	https://www.ncbi.nlm.nih.gov/gene/?term=55715
DOK5	DOK5	docking protein 5	55816	0.3355614121746	https://www.ncbi.nlm.nih.gov/gene/?term=55816
DOK6	DOK6	docking protein 6	220164	0.57770868969149	https://www.ncbi.nlm.nih.gov/gene/?term=220164
DOK7	DOK7	docking protein 7	285489	-0.34901789652116	https://www.ncbi.nlm.nih.gov/gene/?term=285489
DOLK	DOLK	dolichol kinase	22845	0.051394787064196	https://www.ncbi.nlm.nih.gov/gene/?term=22845
DOLPP1	DOLPP1	dolichyldiphosphatase 1	57171	-0.50009053248367	https://www.ncbi.nlm.nih.gov/gene/?term=57171
DONSON	DONSON	downstream neighbor of SON	29980	-0.28242316554134	https://www.ncbi.nlm.nih.gov/gene/?term=29980
DOT1L	DOT1L	DOT1 like histone lysine methyltransferase	84444	-0.39149705020165	https://www.ncbi.nlm.nih.gov/gene/?term=84444
DPAGT1	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1	1798	-0.2946185125665	https://www.ncbi.nlm.nih.gov/gene/?term=1798
DPCD	DPCD	deleted in primary ciliary dyskinesia homolog (mouse)	25911	-0.55557784613764	https://www.ncbi.nlm.nih.gov/gene/?term=25911
DPEP1	DPEP1	dipeptidase 1	1800	0.39820282434211	https://www.ncbi.nlm.nih.gov/gene/?term=1800
DPEP2	DPEP2	dipeptidase 2	64174	0.56910824686484	https://www.ncbi.nlm.nih.gov/gene/?term=64174
DPEP3	DPEP3	dipeptidase 3	64180	0.24620887749537	https://www.ncbi.nlm.nih.gov/gene/?term=64180
DPF1	DPF1	double PHD fingers 1	8193	0.081207535998289	https://www.ncbi.nlm.nih.gov/gene/?term=8193
DPF2	DPF2	double PHD fingers 2	5977	-0.082925419686305	https://www.ncbi.nlm.nih.gov/gene/?term=5977
DPF3	DPF3	double PHD fingers 3	8110	0.46599256918997	https://www.ncbi.nlm.nih.gov/gene/?term=8110
DPH1	DPH1	diphthamide biosynthesis 1	1801	0.13654114040024	https://www.ncbi.nlm.nih.gov/gene/?term=1801
DPH2	DPH2	DPH2 homolog	1802	-0.19947240866728	https://www.ncbi.nlm.nih.gov/gene/?term=1802
DPH3	DPH3	diphthamide biosynthesis 3	285381	0.37211621331002	https://www.ncbi.nlm.nih.gov/gene/?term=285381
DPH5	DPH5	diphthamide biosynthesis 5	51611	0.33613989430704	https://www.ncbi.nlm.nih.gov/gene/?term=51611
DPM1	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	8813	-0.22567628274821	https://www.ncbi.nlm.nih.gov/gene/?term=8813
DPM2	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory	8818	-0.38696628605358	https://www.ncbi.nlm.nih.gov/gene/?term=8818
DPM3	DPM3	dolichyl-phosphate mannosyltransferase subunit 3	54344	-0.34300658823922	https://www.ncbi.nlm.nih.gov/gene/?term=54344
DPP10	DPP10	dipeptidyl peptidase like 10	57628	0.39069678956515	https://www.ncbi.nlm.nih.gov/gene/?term=57628
DPP3	DPP3	dipeptidyl peptidase 3	10072	-0.45120088337767	https://www.ncbi.nlm.nih.gov/gene/?term=10072
DPP4	DPP4	dipeptidyl peptidase 4	1803	0.15315212283094	https://www.ncbi.nlm.nih.gov/gene/?term=1803
DPP6	DPP6	dipeptidyl peptidase like 6	1804	0.35659808745393	https://www.ncbi.nlm.nih.gov/gene/?term=1804
DPP7	DPP7	dipeptidyl peptidase 7	29952	-0.18462966541338	https://www.ncbi.nlm.nih.gov/gene/?term=29952
DPP8	DPP8	dipeptidyl peptidase 8	54878	0.3574473911901	https://www.ncbi.nlm.nih.gov/gene/?term=54878
DPP9	DPP9	dipeptidyl peptidase 9	91039	-0.49824985581573	https://www.ncbi.nlm.nih.gov/gene/?term=91039
DPPA2	DPPA2	developmental pluripotency associated 2	151871	-0.14009455637872	https://www.ncbi.nlm.nih.gov/gene/?term=151871
DPPA3	DPPA3	developmental pluripotency associated 3	359787	-0.13194066932458	https://www.ncbi.nlm.nih.gov/gene/?term=359787
DPPA4	DPPA4	developmental pluripotency associated 4	55211	0.51784479520826	https://www.ncbi.nlm.nih.gov/gene/?term=55211
DPPA5	DPPA5	developmental pluripotency associated 5	340168	-0.25687437402088	https://www.ncbi.nlm.nih.gov/gene/?term=340168
DPRX	DPRX	divergent-paired related homeobox	503834	0.13467035428008	https://www.ncbi.nlm.nih.gov/gene/?term=503834
DPRXP4	DPRXP4	divergent-paired related homeobox pseudogene 4	503645	0.017928398780368	https://www.ncbi.nlm.nih.gov/gene/?term=503645
DPT	DPT	dermatopontin	1805	0.69689963008094	https://www.ncbi.nlm.nih.gov/gene/?term=1805
DPY19L1	DPY19L1	dpy-19 like C-mannosyltransferase 1	23333	-0.16150570059243	https://www.ncbi.nlm.nih.gov/gene/?term=23333
DPY19L2	DPY19L2	dpy-19 like 2	283417	0.12721405883339	https://www.ncbi.nlm.nih.gov/gene/?term=283417
DPY19L2P1	DPY19L2P1	DPY19L2 pseudogene 1	554236	-0.0040588355266013	https://www.ncbi.nlm.nih.gov/gene/?term=554236
DPY19L2P2	DPY19L2P2	DPY19L2 pseudogene 2	349152	0.09549048425346	https://www.ncbi.nlm.nih.gov/gene/?term=349152
DPY19L2P4	DPY19L2P4	DPY19L2 pseudogene 4	442523	0.25558304271367	https://www.ncbi.nlm.nih.gov/gene/?term=442523
DPY19L3	DPY19L3	dpy-19 like C-mannosyltransferase 3	147991	0.52177353926009	https://www.ncbi.nlm.nih.gov/gene/?term=147991
DPY19L4	DPY19L4	dpy-19 like 4	286148	0.0453266679358	https://www.ncbi.nlm.nih.gov/gene/?term=286148
DPY30	DPY30	dpy-30, histone methyltransferase complex regulatory subunit	84661	-0.53140546922137	https://www.ncbi.nlm.nih.gov/gene/?term=84661
DPYD	DPYD	dihydropyrimidine dehydrogenase	1806	0.31732178540998	https://www.ncbi.nlm.nih.gov/gene/?term=1806
DPYS	DPYS	dihydropyrimidinase	1807	0.368307508796	https://www.ncbi.nlm.nih.gov/gene/?term=1807
DPYSL2	DPYSL2	dihydropyrimidinase like 2	1808	0.45412967197038	https://www.ncbi.nlm.nih.gov/gene/?term=1808
DPYSL3	DPYSL3	dihydropyrimidinase like 3	1809	0.52952190890455	https://www.ncbi.nlm.nih.gov/gene/?term=1809
DPYSL4	DPYSL4	dihydropyrimidinase like 4	10570	0.16067190203135	https://www.ncbi.nlm.nih.gov/gene/?term=10570
DPYSL5	DPYSL5	dihydropyrimidinase like 5	56896	0.49776422306112	https://www.ncbi.nlm.nih.gov/gene/?term=56896
DQX1	DQX1	DEAQ-box RNA dependent ATPase 1	165545	-0.26862565404576	https://www.ncbi.nlm.nih.gov/gene/?term=165545
DR1	DR1	down-regulator of transcription 1	1810	0.19827796339153	https://www.ncbi.nlm.nih.gov/gene/?term=1810
DRAM1	DRAM1	DNA damage regulated autophagy modulator 1	55332	0.27153339225004	https://www.ncbi.nlm.nih.gov/gene/?term=55332
DRAM2	DRAM2	DNA damage regulated autophagy modulator 2	128338	0.041954240104507	https://www.ncbi.nlm.nih.gov/gene/?term=128338
DRAP1	DRAP1	DR1 associated protein 1	10589	-0.37989069035542	https://www.ncbi.nlm.nih.gov/gene/?term=10589
DRD1	DRD1	dopamine receptor D1	1812	0.045604719877744	https://www.ncbi.nlm.nih.gov/gene/?term=1812
DRD2	DRD2	dopamine receptor D2	1813	-0.14545222840071	https://www.ncbi.nlm.nih.gov/gene/?term=1813
DRD3	DRD3	dopamine receptor D3	1814	0.26773576984787	https://www.ncbi.nlm.nih.gov/gene/?term=1814
DRD4	DRD4	dopamine receptor D4	1815	-0.38730256854268	https://www.ncbi.nlm.nih.gov/gene/?term=1815
DRD5	DRD5	dopamine receptor D5	1816	0.24746232567142	https://www.ncbi.nlm.nih.gov/gene/?term=1816
DRG1	DRG1	developmentally regulated GTP binding protein 1	4733	-0.15994195649086	https://www.ncbi.nlm.nih.gov/gene/?term=4733
DRG2	DRG2	developmentally regulated GTP binding protein 2	1819	0.0072808724540196	https://www.ncbi.nlm.nih.gov/gene/?term=1819
DRGX	DRGX	dorsal root ganglia homeobox	644168	-0.079669835432441	https://www.ncbi.nlm.nih.gov/gene/?term=644168
DRP2	DRP2	dystrophin related protein 2	1821	0.31288957490197	https://www.ncbi.nlm.nih.gov/gene/?term=1821
DSC1	DSC1	desmocollin 1	1823	0.22877039085317	https://www.ncbi.nlm.nih.gov/gene/?term=1823
DSC2	DSC2	desmocollin 2	1824	-0.10789086710276	https://www.ncbi.nlm.nih.gov/gene/?term=1824
DSC3	DSC3	desmocollin 3	1825	0.01113397367157	https://www.ncbi.nlm.nih.gov/gene/?term=1825
DSCAM	DSCAM	DS cell adhesion molecule	1826	0.48528944103367	https://www.ncbi.nlm.nih.gov/gene/?term=1826
DSCAML1	DSCAML1	DS cell adhesion molecule like 1	57453	0.27731554723364	https://www.ncbi.nlm.nih.gov/gene/?term=57453
DSCC1	DSCC1	DNA replication and sister chromatid cohesion 1	79075	-0.1376849195911	https://www.ncbi.nlm.nih.gov/gene/?term=79075
DSCR10	DSCR10	Down syndrome critical region 10	259234	-0.053151795184884	https://www.ncbi.nlm.nih.gov/gene/?term=259234
DSCR4	DSCR4	Down syndrome critical region 4	10281	0.080733796853714	https://www.ncbi.nlm.nih.gov/gene/?term=10281
DSCR8	DSCR8	Down syndrome critical region 8	84677	0.1192657617196	https://www.ncbi.nlm.nih.gov/gene/?term=84677
DSCR9	DSCR9	Down syndrome critical region 9	257203	-0.086775970059723	https://www.ncbi.nlm.nih.gov/gene/?term=257203
DSE	DSE	dermatan sulfate epimerase	29940	0.64497752451324	https://www.ncbi.nlm.nih.gov/gene/?term=29940
DSEL	DSEL	dermatan sulfate epimerase like	92126	0.65851247618421	https://www.ncbi.nlm.nih.gov/gene/?term=92126
DSG1	DSG1	desmoglein 1	1828	0.015128724156087	https://www.ncbi.nlm.nih.gov/gene/?term=1828
DSG2	DSG2	desmoglein 2	1829	-0.16304520174302	https://www.ncbi.nlm.nih.gov/gene/?term=1829
DSG3	DSG3	desmoglein 3	1830	-0.13706935674123	https://www.ncbi.nlm.nih.gov/gene/?term=1830
DSG4	DSG4	desmoglein 4	147409	-0.095014411565878	https://www.ncbi.nlm.nih.gov/gene/?term=147409
DSN1	DSN1	DSN1 homolog, MIS12 kinetochore complex component	79980	-0.21322284303317	https://www.ncbi.nlm.nih.gov/gene/?term=79980
DSP	DSP	desmoplakin	1832	-0.031724671870054	https://www.ncbi.nlm.nih.gov/gene/?term=1832
DSPP	DSPP	dentin sialophosphoprotein	1834	-0.16596527400304	https://www.ncbi.nlm.nih.gov/gene/?term=1834
DST	DST	dystonin	667	0.37186928221489	https://www.ncbi.nlm.nih.gov/gene/?term=667
DSTN	DSTN	destrin, actin depolymerizing factor	11034	0.083215919688754	https://www.ncbi.nlm.nih.gov/gene/?term=11034
DSTYK	DSTYK	dual serine/threonine and tyrosine protein kinase	25778	0.7093960309017	https://www.ncbi.nlm.nih.gov/gene/?term=25778
DTD1	DTD1	D-tyrosyl-tRNA deacylase 1	92675	-0.19835056636982001	https://www.ncbi.nlm.nih.gov/gene/?term=92675
DTHD1	DTHD1	death domain containing 1	401124	0.63077751110585	https://www.ncbi.nlm.nih.gov/gene/?term=401124
DTL	DTL	denticleless E3 ubiquitin protein ligase homolog	51514	-0.26510973353531	https://www.ncbi.nlm.nih.gov/gene/?term=51514
DTNA	DTNA	dystrobrevin alpha	1837	0.54700987381275	https://www.ncbi.nlm.nih.gov/gene/?term=1837
DTNB	DTNB	dystrobrevin beta	1838	-0.16719595407495	https://www.ncbi.nlm.nih.gov/gene/?term=1838
DTNBP1	DTNBP1	dystrobrevin binding protein 1	84062	0.20103209337695	https://www.ncbi.nlm.nih.gov/gene/?term=84062
DTWD1	DTWD1	DTW domain containing 1	56986	0.40909177490902	https://www.ncbi.nlm.nih.gov/gene/?term=56986
DTWD2	DTWD2	DTW domain containing 2	285605	0.27114189753494	https://www.ncbi.nlm.nih.gov/gene/?term=285605
DTX1	DTX1	deltex E3 ubiquitin ligase 1	1840	0.33764986947015	https://www.ncbi.nlm.nih.gov/gene/?term=1840
DTX2	DTX2	deltex E3 ubiquitin ligase 2	113878	-0.60510092267206	https://www.ncbi.nlm.nih.gov/gene/?term=113878
DTX3	DTX3	deltex E3 ubiquitin ligase 3	196403	0.119690626586	https://www.ncbi.nlm.nih.gov/gene/?term=196403
DTX3L	DTX3L	deltex E3 ubiquitin ligase 3L	151636	0.0051893875137352	https://www.ncbi.nlm.nih.gov/gene/?term=151636
DTX4	DTX4	deltex E3 ubiquitin ligase 4	23220	-0.22634693412875	https://www.ncbi.nlm.nih.gov/gene/?term=23220
DTYMK	DTYMK	deoxythymidylate kinase	1841	-0.57861907465547	https://www.ncbi.nlm.nih.gov/gene/?term=1841
DUOX1	DUOX1	dual oxidase 1	53905	-0.23539077999072	https://www.ncbi.nlm.nih.gov/gene/?term=53905
DUOX2	DUOX2	dual oxidase 2	50506	-0.0068371038470343	https://www.ncbi.nlm.nih.gov/gene/?term=50506
DUOXA1	DUOXA1	dual oxidase maturation factor 1	90527	-0.18085925357843	https://www.ncbi.nlm.nih.gov/gene/?term=90527
DUOXA2	DUOXA2	dual oxidase maturation factor 2	405753	-0.10293821990511	https://www.ncbi.nlm.nih.gov/gene/?term=405753
DUPD1	DUPD1	dual specificity phosphatase and pro isomerase domain containing 1	338599	0.13367414851405	https://www.ncbi.nlm.nih.gov/gene/?term=338599
DUS1L	DUS1L	dihydrouridine synthase 1 like	64118	-0.50530089131127	https://www.ncbi.nlm.nih.gov/gene/?term=64118
DUS3L	DUS3L	dihydrouridine synthase 3 like	56931	-0.27780537729943	https://www.ncbi.nlm.nih.gov/gene/?term=56931
DUS4L	DUS4L	dihydrouridine synthase 4 like	11062	-0.32921929626909	https://www.ncbi.nlm.nih.gov/gene/?term=11062
DUSP1	DUSP1	dual specificity phosphatase 1	1843	0.50673080457779	https://www.ncbi.nlm.nih.gov/gene/?term=1843
DUSP10	DUSP10	dual specificity phosphatase 10	11221	-0.064631935703365	https://www.ncbi.nlm.nih.gov/gene/?term=11221
DUSP11	DUSP11	dual specificity phosphatase 11	8446	-0.22471659386239	https://www.ncbi.nlm.nih.gov/gene/?term=8446
DUSP12	DUSP12	dual specificity phosphatase 12	11266	-0.30394955332307	https://www.ncbi.nlm.nih.gov/gene/?term=11266
DUSP13	DUSP13	dual specificity phosphatase 13	51207	-0.11946549597149	https://www.ncbi.nlm.nih.gov/gene/?term=51207
DUSP14	DUSP14	dual specificity phosphatase 14	11072	0.0031023814989229	https://www.ncbi.nlm.nih.gov/gene/?term=11072
DUSP15	DUSP15	dual specificity phosphatase 15	128853	0.14439687227914	https://www.ncbi.nlm.nih.gov/gene/?term=128853
DUSP16	DUSP16	dual specificity phosphatase 16	80824	0.16950116276137	https://www.ncbi.nlm.nih.gov/gene/?term=80824
DUSP18	DUSP18	dual specificity phosphatase 18	150290	-0.022959487232119	https://www.ncbi.nlm.nih.gov/gene/?term=150290
DUSP19	DUSP19	dual specificity phosphatase 19	142679	0.56042456804963	https://www.ncbi.nlm.nih.gov/gene/?term=142679
DUSP2	DUSP2	dual specificity phosphatase 2	1844	0.32330744238581	https://www.ncbi.nlm.nih.gov/gene/?term=1844
DUSP22	DUSP22	dual specificity phosphatase 22	56940	0.46117784088430003	https://www.ncbi.nlm.nih.gov/gene/?term=56940
DUSP23	DUSP23	dual specificity phosphatase 23	54935	-0.33277974870693	https://www.ncbi.nlm.nih.gov/gene/?term=54935
DUSP26	DUSP26	dual specificity phosphatase 26	78986	0.35235035124769	https://www.ncbi.nlm.nih.gov/gene/?term=78986
DUSP27	DUSP27	dual specificity phosphatase 27, atypical	92235	0.16146913869401	https://www.ncbi.nlm.nih.gov/gene/?term=92235
DUSP28	DUSP28	dual specificity phosphatase 28	285193	-0.26740250060024	https://www.ncbi.nlm.nih.gov/gene/?term=285193
DUSP3	DUSP3	dual specificity phosphatase 3	1845	0.26807750570552	https://www.ncbi.nlm.nih.gov/gene/?term=1845
DUSP4	DUSP4	dual specificity phosphatase 4	1846	-0.43273259423037	https://www.ncbi.nlm.nih.gov/gene/?term=1846
DUSP5	DUSP5	dual specificity phosphatase 5	1847	0.12077198622181	https://www.ncbi.nlm.nih.gov/gene/?term=1847
DUSP6	DUSP6	dual specificity phosphatase 6	1848	-0.27162740260681	https://www.ncbi.nlm.nih.gov/gene/?term=1848
DUSP7	DUSP7	dual specificity phosphatase 7	1849	-0.13797398124723	https://www.ncbi.nlm.nih.gov/gene/?term=1849
DUSP8	DUSP8	dual specificity phosphatase 8	1850	-0.17129645485131	https://www.ncbi.nlm.nih.gov/gene/?term=1850
DUSP9	DUSP9	dual specificity phosphatase 9	1852	-0.24043130627499	https://www.ncbi.nlm.nih.gov/gene/?term=1852
DUT	DUT	deoxyuridine triphosphatase	1854	-0.27578678836789	https://www.ncbi.nlm.nih.gov/gene/?term=1854
DUXA	DUXA	double homeobox A	503835	0.067412412066984	https://www.ncbi.nlm.nih.gov/gene/?term=503835
DVL1	DVL1	dishevelled segment polarity protein 1	1855	-0.60069358206936	https://www.ncbi.nlm.nih.gov/gene/?term=1855
DVL2	DVL2	dishevelled segment polarity protein 2	1856	0.12850810839667	https://www.ncbi.nlm.nih.gov/gene/?term=1856
DVL3	DVL3	dishevelled segment polarity protein 3	1857	-0.075317576168315	https://www.ncbi.nlm.nih.gov/gene/?term=1857
DYDC1	DYDC1	DPY30 domain containing 1	143241	0.15489976675491	https://www.ncbi.nlm.nih.gov/gene/?term=143241
DYDC2	DYDC2	DPY30 domain containing 2	84332	0.42800651846266	https://www.ncbi.nlm.nih.gov/gene/?term=84332
DYM	DYM	dymeclin	54808	0.49122144905053	https://www.ncbi.nlm.nih.gov/gene/?term=54808
DYNC1H1	DYNC1H1	dynein cytoplasmic 1 heavy chain 1	1778	0.26982767442502	https://www.ncbi.nlm.nih.gov/gene/?term=1778
DYNC1I1	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1	1780	0.39985085431152	https://www.ncbi.nlm.nih.gov/gene/?term=1780
DYNC1I2	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2	1781	0.081874411249304	https://www.ncbi.nlm.nih.gov/gene/?term=1781
DYNC1LI1	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1	51143	0.29794916762591	https://www.ncbi.nlm.nih.gov/gene/?term=51143
DYNC1LI2	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2	1783	0.053943450044277	https://www.ncbi.nlm.nih.gov/gene/?term=1783
DYNC2H1	DYNC2H1	dynein cytoplasmic 2 heavy chain 1	79659	0.10746539966138	https://www.ncbi.nlm.nih.gov/gene/?term=79659
DYNC2LI1	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1	51626	-2.0328368170961e-4	https://www.ncbi.nlm.nih.gov/gene/?term=51626
DYNLL1	DYNLL1	dynein light chain LC8-type 1	8655	-0.35531131097373	https://www.ncbi.nlm.nih.gov/gene/?term=8655
DYNLL2	DYNLL2	dynein light chain LC8-type 2	140735	0.21359053381595	https://www.ncbi.nlm.nih.gov/gene/?term=140735
DYNLRB1	DYNLRB1	dynein light chain roadblock-type 1	83658	-0.48545361931831	https://www.ncbi.nlm.nih.gov/gene/?term=83658
DYNLRB2	DYNLRB2	dynein light chain roadblock-type 2	83657	-0.025519762573709	https://www.ncbi.nlm.nih.gov/gene/?term=83657
DYNLT1	DYNLT1	dynein light chain Tctex-type 1	6993	-0.42650555421262	https://www.ncbi.nlm.nih.gov/gene/?term=6993
DYNLT3	DYNLT3	dynein light chain Tctex-type 3	6990	0.016396859239987	https://www.ncbi.nlm.nih.gov/gene/?term=6990
DYRK1A	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	1859	0.42470247596554	https://www.ncbi.nlm.nih.gov/gene/?term=1859
DYRK1B	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B	9149	-0.23567127875275	https://www.ncbi.nlm.nih.gov/gene/?term=9149
DYRK2	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2	8445	0.2921203054539	https://www.ncbi.nlm.nih.gov/gene/?term=8445
DYRK3	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	8444	0.40482393611572	https://www.ncbi.nlm.nih.gov/gene/?term=8444
DYRK4	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4	8798	0.043158326157304	https://www.ncbi.nlm.nih.gov/gene/?term=8798
DYSF	DYSF	dysferlin	8291	0.50687524672932	https://www.ncbi.nlm.nih.gov/gene/?term=8291
DZIP1	DZIP1	DAZ interacting zinc finger protein 1	22873	0.49133349976592	https://www.ncbi.nlm.nih.gov/gene/?term=22873
DZIP1L	DZIP1L	DAZ interacting zinc finger protein 1 like	199221	0.14392505437941	https://www.ncbi.nlm.nih.gov/gene/?term=199221
DZIP3	DZIP3	DAZ interacting zinc finger protein 3	9666	0.37124963469696	https://www.ncbi.nlm.nih.gov/gene/?term=9666
E2F1	E2F1	E2F transcription factor 1	1869	-0.48876262644443	https://www.ncbi.nlm.nih.gov/gene/?term=1869
