Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
EDAR	-0.209814924659575	0.0381208950311149	0.0669472600102887	98	97
EDA	0.652753289300385	3.26407267934602e-13	1.02520128914267e-11	98	98
EDC3	0.190702475814051	0.0599805074552091	0.098836217051845	98	98
EDC4	-0.305636224677519	0.00221034996806436	0.00556606051960599	98	98
EDDM3A	0.186466908638001	0.0660030304607069	0.107459162153131	98	29
EDDM3B	-0.0348685165976657	0.733212357879264	0.795805552332097	98	6
EDEM1	-0.00149410802764317	0.988350386050134	0.992137934939376	98	98
EDEM2	-0.299791455325031	0.00270862025552134	0.00665407976785694	98	98
EDEM3	-0.150329930613949	0.139539943104484	0.203636883462753	98	98
EDF1	-0.386630511396903	8.41001845000488e-05	0.000306770801417543	98	98
EDIL3	0.457049548054099	2.23632613916962e-06	1.21009817784609e-05	98	98
EDN1	-0.0239334516825609	0.815045035177335	0.860810887774996	98	98
EDN2	-0.28778799328266	0.00406008192522263	0.00948913080030693	98	96
EDN3	0.300993506036916	0.00259858075311847	0.00641915606004145	98	98
EDNRA	0.233028356647185	0.0209351759531068	0.0399443646324904	98	98
EDNRB	0.601464352258526	5.78383666185191e-11	9.87433926268603e-10	98	98
EEA1	0.565220061029712	1.33360432121464e-09	1.62444444322472e-08	98	98
EED	-0.177823574082114	0.0798138511554925	0.126671930423233	98	98
EEF1A1P9	0.29060812627824	0.00369739562812227	0.008729702073915	98	98
EEF1A1	0.150334392650534	0.1395280612941	0.203634706478745	98	98
EEF1A2	0.309648629869731	0.00191785106113267	0.00491474410919706	98	98
EEF1B2	-0.190945942416723	0.0596484298599866	0.098396563995108	98	98
EEF1DP3	-0.279777911880555	0.00526962933191874	0.0119411800893438	98	93
EEF1D	-0.405891250387671	3.37565643930705e-05	0.000135683942891671	98	98
EEF1E1	-0.0200169337459737	0.844896143156427	0.883294367617368	98	98
EEF1G	-0.26367637687251	0.00870646149471311	0.0185335004708246	98	98
EEF2K	-0.163857791318401	0.10691543619412	0.162790213950323	98	98
EEF2	0.0810099435776667	0.427793875616823	0.519185842356438	98	98
EEFSEC	-0.355340905388302	0.000330062755552551	0.00103304055350917	98	98
EEPD1	-0.241451848514388	0.0166142501976818	0.032601390631194	98	98
EFCAB10	0.138635975288015	0.173386939252039	0.24530503301817	98	98
EFCAB1	-0.0349465222415208	0.732637999405101	0.795422786967681	98	95
EFCAB2	0.350988668370085	0.000394909320529999	0.00120991523730928	98	98
EFCAB3	0.0604040993509638	0.554629196141058	0.641081482376067	98	41
EFCAB4A	-0.641969386985357	1.0513289916942e-12	2.83861379890251e-11	98	98
EFCAB4B	-0.232978152717527	0.0209635745200405	0.0399855442521345	98	98
EFCAB5	0.206243118728978	0.0416032747911661	0.0720366271430395	98	94
EFCAB6	0.443749286244569	4.7272197203012e-06	2.36288649064481e-05	98	98
EFCAB7	0.559433653383298	2.12634559601561e-09	2.44713424471813e-08	98	98
EFEMP1	0.38302354020312	9.91640816635869e-05	0.000354915419379956	98	98
EFEMP2	0.143601988737704	0.158341851378333	0.227068262615348	98	98
EFHA1	0.259571624474639	0.00984976626359539	0.0205981187580246	98	98
EFHA2	0.76137525300754	9.03964753874869e-20	1.94690167155973e-17	98	98
EFHB	0.326884092610236	0.00101906996351965	0.00280122751963837	98	94
EFHC1	0.229200704383095	0.0231972808508373	0.0436947147905392	98	98
EFHC2	0.270514093968945	0.00705964608161447	0.0154335754103248	98	98
EFHD1	0.371007498211732	0.000169362467383851	0.000569647331089085	98	98
EFHD2	-0.693744628903499	2.40180917137112e-15	1.37239236004964e-13	98	98
EFNA1	-0.613569890868384	1.85340350787353e-11	3.58233287483366e-10	98	98
EFNA2	-0.365325020051213	0.0002165899114602	0.000710927093402857	98	92
EFNA3	-0.462033095007861	1.67559384396336e-06	9.34851283758538e-06	98	98
EFNA4	-0.752624204953869	4.05484394234297e-19	6.51400708409672e-17	98	98
EFNA5	-0.116676484183215	0.252569257668039	0.336733340402276	98	98
EFNB1	-0.649729872618154	4.55233158095884e-13	1.36842249471184e-11	98	98
EFNB2	-0.320171855613383	0.0013093692131803	0.00350721979077775	98	98
EFNB3	0.738385635702239	4.09767619907301e-18	4.89697291619707e-16	98	98
EFR3A	0.343261237337009	0.000539620586353177	0.00159517705459064	98	98
EFR3B	0.755556779320529	2.46941099581657e-19	4.48129500990824e-17	98	98
EFS	0.294348173911684	0.00326119745274989	0.00782040974873916	98	98
EFTUD1	-0.148402052294622	0.144745682544454	0.210263165741828	98	98
EFTUD2	-0.451278283470046	3.10649315635673e-06	1.62574524356303e-05	98	98
EGFL6	0.26684881964469	0.00790450503151287	0.0170391986485505	98	98
EGFL7	0.354251729473735	0.000345299800279294	0.00107438177261055	98	98
EGFL8	-0.0596448571723776	0.559625501730396	0.645258277939406	98	98
EGFLAM	0.510897787526938	7.65670380410301e-08	5.9736310864516e-07	98	98
EGFR	-0.218114071298848	0.0309617688788941	0.0559641896391631	98	98
EGF	0.0717555710507536	0.482594586661829	0.573026251301659	98	93
EGLN1	0.0356514233771548	0.727454502833674	0.791153698520458	98	98
EGLN2	-0.136891211042653	0.178914962849891	0.251980048641492	98	98
EGLN3	-0.445576213310721	4.2732640268875e-06	2.16021928457488e-05	98	98
EGOT	-0.124728144102881	0.221069894818939	0.300927133529406	98	94
EGR1	0.346120936438885	0.000481186087090135	0.00144025139292602	98	98
EGR2	0.445636301077122	4.2590557013673e-06	2.1547039930588e-05	98	98
EGR3	0.437648210131537	6.5949097102759e-06	3.17031237212895e-05	98	98
EGR4	0.179294143940304	0.0773132682211592	0.123042041726878	98	96
EHBP1L1	-0.230250356728174	0.0225570716039237	0.0426322127642528	98	98
EHBP1	0.354223959210081	0.000345696625199047	0.00107527506066912	98	98
EHD1	-0.429972940344406	9.93577809926927e-06	4.54448809725971e-05	98	98
EHD2	-0.0937834704126112	0.358344876916141	0.449772734081296	98	98
EHD3	0.709052824414008	3.09070354789946e-16	2.14803896579012e-14	98	98
EHD4	-0.000687802700765292	0.994637029830305	0.996314583851792	98	98
EHF	-0.290877122058995	0.00366436351904841	0.00866214697983714	98	98
EHHADH	0.000964120822424738	0.992482561888831	0.994919223081131	98	98
EHMT1	-0.00598070786078005	0.953392694626585	0.966105053724798	98	98
EHMT2	-0.113161260624513	0.26724300120245	0.353134815302509	98	98
EI24	-0.303519317583102	0.00238036552804763	0.00594530189680202	98	98
EID1	0.773948153285742	9.31523714936946e-21	2.7662020134923e-18	98	98
EID2B	0.560424062265964	1.96440339751085e-09	2.29715645512024e-08	98	98
EID2	0.381504366718938	0.000106229444127824	0.000377719679873226	98	98
EID3	0.785320490827105	1.04770616922882e-21	4.56310960238126e-19	98	98
EIF1AD	-0.160756414117505	0.113811375065576	0.171633610440395	98	98
EIF1AX	-0.0807151652857556	0.429482503342234	0.520848189035608	98	98
EIF1AY	0.330208364155291	0.000898200736799052	0.00249558211518637	98	98
EIF1B	0.348232926979836	0.00044182356286454	0.00133713921041866	98	98
EIF1	-0.0299293545638777	0.769866503010291	0.826275318575034	98	98
EIF2AK1	-0.594634331050116	1.07658763818719e-10	1.71824439094713e-09	98	98
EIF2AK2	-0.0155809936769233	0.878970708872193	0.909553691826088	98	98
EIF2AK3	0.156398210533758	0.124078336009468	0.184518122522524	98	98
EIF2AK4	0.417934792093663	1.85267021811036e-05	7.971566104225e-05	98	98
EIF2A	-0.208427028011658	0.0394439077784092	0.0688941403216329	98	98
EIF2B1	0.124303147132812	0.222659845303189	0.302649997093918	98	98
EIF2B2	-0.275873056479153	0.00596799344321899	0.0133143657932441	98	98
EIF2B3	0.125667943051858	0.217582509411045	0.296963760581272	98	98
EIF2B4	-0.167721071617901	0.0987862816707096	0.152234025354949	98	98
EIF2B5	-0.289879502731064	0.00378821133322277	0.00891940820757244	98	98
EIF2C1	0.250361232749481	0.0129048887312128	0.0261176078317885	98	98
EIF2C2	-0.212949604050658	0.0352689580271549	0.0625949749501231	98	98
EIF2C3	0.410462428399259	2.69547545256511e-05	0.000111265280222671	98	98
EIF2C4	0.25964938941037	0.00982693840786843	0.0205591551938315	98	98
EIF2S1	-0.108100492809874	0.289363834193304	0.377020556359636	98	98
EIF2S2	-0.421651447070088	1.53233632513002e-05	6.7066234113942e-05	98	98
EIF2S3	-0.530564515072569	1.91774088347156e-08	1.74169618049857e-07	98	98
EIF3A	0.0628237632377601	0.538851019121333	0.626298493639084	98	98
EIF3B	-0.542712030343221	7.79547270187616e-09	7.75944486968364e-08	98	98
EIF3CL	-0.335355495828214	0.000736651911870204	0.00209971506991625	98	98
EIF3C	-0.0196259312248736	0.847889116596354	0.885531625228896	98	95
EIF3D	-0.180530231469132	0.0752603500714268	0.120341649755233	98	98
EIF3E	0.0607077567210455	0.552636962666007	0.639056754994435	98	98
EIF3F	-0.335512644347681	0.000732166522206867	0.00208753733906494	98	98
EIF3G	-0.291161466461886	0.00362973399273898	0.00859999474415996	98	98
EIF3H	-0.253755992380408	0.0116942959940982	0.0239519811044342	98	98
EIF3IP1	-0.0472079630418529	0.64437084307411	0.721287575156175	98	60
EIF3I	-0.457561999355591	2.17137493997178e-06	1.17951157008057e-05	98	98
EIF3J	-0.039283341455751	0.700945900234812	0.768492812375004	98	98
EIF3K	-0.176522316827997	0.0820801074926111	0.129837613135406	98	98
EIF3L	0.301758576538404	0.00253065563245959	0.00627588507409533	98	98
EIF3M	-0.518462642427907	4.54217293207368e-08	3.76414576303222e-07	98	98
EIF4A1	-0.125753541818731	0.217266817092021	0.296615516034169	98	98
EIF4A2	0.387083632261825	8.2366156180445e-05	0.000301174308765026	98	98
EIF4A3	-0.00796987561874295	0.937918207008901	0.954792608298393	98	98
EIF4B	0.402591443846126	3.96298110155528e-05	0.000156530565516691	98	98
EIF4E1B	0.402370981303918	4.00543975378582e-05	0.000157984732812333	98	53
EIF4E2	-0.381751231921408	0.000105050388387981	0.000373798576981851	98	98
EIF4E3	0.560217842084848	1.99711611550583e-09	2.32707959261586e-08	98	98
EIF4EBP1	-0.426723727186687	1.17830847058031e-05	5.28580172005115e-05	98	98
EIF4EBP2	-0.16477974372655	0.104929591703815	0.160139781015658	98	98
EIF4EBP3	-0.434056876239291	7.99893187629064e-06	3.75310048736923e-05	98	98
EIF4ENIF1	0.335889809164576	0.000721503035087259	0.00206193321444666	98	98
EIF4E	0.268739349305456	0.00745821204110116	0.0161965094508079	98	98
EIF4G1	-0.322786729294039	0.00118835872427608	0.00321693959075787	98	98
EIF4G2	0.336037275949356	0.000717372499910313	0.00205162463530457	98	98
EIF4G3	0.393021454574938	6.25107296204664e-05	0.000235386294891735	98	98
EIF4H	0.0788101964472351	0.440486572701095	0.531987696473303	98	98
EIF5A2	-0.0101959419620928	0.92062838866462	0.941427308224872	98	98
EIF5AL1	-0.269797719678181	0.00721820318069926	0.015731075740968	98	98
EIF5A	-0.355539007091067	0.000327358883875066	0.00102588851376198	98	98
EIF5B	0.00170507448941216	0.986705613539174	0.991071122649368	98	98
EIF5	0.294530144239681	0.00324120329872374	0.00778675452950313	98	98
EIF6	-0.654658329238926	2.64171464262499e-13	8.68532834418157e-12	98	98
ELAC1	0.502881287883942	1.31351153780617e-07	9.65985464520194e-07	98	98
ELAC2	0.212302917918981	0.0358421654928375	0.063499852542298	98	98
ELANE	0.166965676512497	0.100336365152294	0.154283102198321	98	81
ELAVL1	-0.0922642672834808	0.36621820719347	0.457311923719963	98	98
ELAVL2	0.392381440797906	6.44134714528814e-05	0.000241939368916256	98	90
ELAVL3	0.607379095571268	3.33683617610226e-11	6.04423772785842e-10	98	90
ELAVL4	0.652934929153966	3.19910238724337e-13	1.01223698022827e-11	98	92
ELF1	0.164059758323054	0.106477920164596	0.162199654695004	98	98
ELF2	0.447488778410267	3.84225502719867e-06	1.96771247133699e-05	98	98
ELF3	-0.693480528738912	2.48550961434625e-15	1.40790470900498e-13	98	98
ELF4	-0.203857345661447	0.0440739287557942	0.0757590711879329	98	98
ELF5	-0.284550564711818	0.00451535614911442	0.010421156990873	98	86
ELFN1	0.248979635463291	0.013427981816571	0.027059765523488	98	98
ELFN2	0.207196045835455	0.0406492386150606	0.0706656402001572	98	98
ELK1	-0.0530769572333585	0.603719222940413	0.684699557340961	98	98
ELK3	0.228629003068279	0.0235524624487337	0.0442531599590386	98	98
ELK4	-0.0316389344910471	0.757117481246333	0.815943336354717	98	98
ELL2	0.635490973935256	2.07661626982871e-12	5.21121668020138e-11	98	98
ELL3	-0.423971586303485	1.35954288823532e-05	6.01773520023258e-05	98	98
ELL	0.0321654845601573	0.753203675917767	0.812484938318692	98	98
ELMO1	0.552043482544055	3.80905596593964e-09	4.0951008160423e-08	98	98
ELMO2	0.652376141713839	3.40307020914812e-13	1.05867893696975e-11	98	98
ELMO3	-0.7447975142395	1.47361273569974e-18	2.04832170262264e-16	98	98
ELMOD1	0.334810066919072	0.00075241532778146	0.00213873647703971	98	96
ELMOD2	0.234582654926459	0.0200721433249592	0.0385076289179596	98	98
ELMOD3	0.0415245121570768	0.684762741482649	0.755157830875446	98	98
ELN	0.192913692166147	0.0570192468519357	0.0946008819987377	98	98
ELOF1	-0.0787639370402569	0.440755754317512	0.532247198328338	98	98
ELOVL1	-0.592014460109843	1.36107704215666e-10	2.11880452337001e-09	98	98
ELOVL2	0.427322246971372	1.14202225525508e-05	5.14340864984036e-05	98	98
ELOVL3	-0.027328514858161	0.78937891398261	0.841457485866701	98	93
ELOVL4	0.796238258311204	1.13100374581425e-22	6.5195712982981e-20	98	98
ELOVL5	0.436869488478996	6.87805263715087e-06	3.28627385752121e-05	98	98
ELOVL6	-0.386071975128303	8.6284336644241e-05	0.000313338283099959	98	98
ELOVL7	-0.00143067769177932	0.988844922235697	0.992392301378936	98	98
ELP2P	0.246134263334487	0.0145636617473555	0.0290280897575939	98	98
ELP2	0.271004798003979	0.00695282115595061	0.015215312844515	98	98
ELP3	0.487426973600004	3.57866683512496e-07	2.3410644626707e-06	98	98
ELP4	0.402075211414387	4.06306931101856e-05	0.000160000191735288	98	98
ELSPBP1	-0.125300530478385	0.218941231431293	0.298485614553556	98	7
ELTD1	0.647368396590474	5.88779137376718e-13	1.7120893640128e-11	98	98
EMB	0.0620597781743573	0.543808809353533	0.630806632014672	98	98
EMCN	0.688360576862212	4.79413686351793e-15	2.50560769034901e-13	98	98
EMD	-0.474130202985215	8.15649648987485e-07	4.9217726202296e-06	98	98
EME1	-0.504095264991522	1.21150082517467e-07	8.9702322148086e-07	98	98
EME2	-0.173595712142102	0.0873647763140805	0.136991939433528	98	98
EMG1	-0.395613386727457	5.53278169265275e-05	0.000211090107833952	98	98
EMID1	0.272137425291654	0.00671168968894652	0.0147518679167504	98	98
EMID2	0.522149955368259	3.5051805549566e-08	2.99207463835341e-07	98	97
EMILIN1	0.134047126123786	0.188200809114738	0.262866851328374	98	98
EMILIN2	0.151957932991148	0.135255461183774	0.198297720312844	98	98
EMILIN3	0.302768837076699	0.00244341161241287	0.00608184203602742	98	98
EML1	0.764747432068308	4.9828302990084e-20	1.19095720768617e-17	98	98
EML2	-0.430485936115487	9.67029415362081e-06	4.44177218220153e-05	98	98
EML3	-0.0511830746694347	0.61671336807316	0.695933055093612	98	98
EML4	-0.21267405339939	0.0355122511583529	0.0629738790522646	98	98
EML5	0.586527813584049	2.20909593837294e-10	3.28997502250542e-09	98	98
EML6	0.539319748035559	1.0059523294593e-08	9.78444650375824e-08	98	98
EMP1	0.265005925120535	0.00836204609812998	0.017903401952944	98	98
EMP2	-0.512474790374445	6.87416423071365e-08	5.42596636156894e-07	98	98
EMP3	-0.180695182504583	0.074989740139732	0.119957877652515	98	98
EMR1	0.299560793379874	0.00273020877857584	0.00669787981616071	98	96
EMR2	0.327106542223642	0.00101054114823248	0.00278051326185714	98	98
EMR3	0.270474114278777	0.00706841311773366	0.0154458500049573	98	87
EMR4P	0.291155763912133	0.00363042560224829	0.00860059366353974	98	94
EMX1	-0.194583921998672	0.0548627451823459	0.0916827202275577	98	80
EMX2OS	0.308823820281455	0.00197495226455865	0.00503998560326627	98	90
EMX2	0.240665947417372	0.0169818199345247	0.0332560640384442	98	90
EN1	0.160654331860745	0.114044081066692	0.171908163730665	98	93
EN2	0.0317431888177831	0.756342076590748	0.815392296277094	98	75
ENAH	0.103852000647083	0.308846089710419	0.398280991724866	98	98
ENAM	0.433415813691442	8.27741430684614e-06	3.86720007151079e-05	98	97
ENC1	-0.220619241143586	0.0290380161980014	0.0529459558530682	98	98
ENDOD1	0.0340361876892171	0.739349923228455	0.800758131374586	98	98
ENDOG	-0.329379013984232	0.000927064753948097	0.00256813316079558	98	98
ENDOU	-0.0228036510767585	0.823631111270687	0.867355120616527	98	94
ENGASE	-0.333076260046175	0.000804593767781568	0.0022712420070216	98	98
ENG	0.379102476181145	0.000118360177548733	0.000416022438984507	98	98
ENHO	0.351689693404782	0.000383729230496413	0.00117934909651861	98	98
ENKUR	0.124315376000006	0.222613983771707	0.30260864668759	98	98
ENO1	-0.373389809150179	0.000152561216419617	0.000519466171057691	98	98
ENO2	0.09035680867878	0.376252781073311	0.467845340455261	98	98
ENO3	-0.0756714493924729	0.458960054904849	0.550228207058677	98	98
ENOPH1	0.107175063832138	0.293536541489782	0.381550781049094	98	98
ENOSF1	-0.188539689529545	0.0629971742805144	0.103173863016947	98	98
ENOX1	0.62600261846627	5.46989022440079e-12	1.2182315739549e-10	98	98
ENOX2	0.525174893415976	2.82729861477078e-08	2.46167150381575e-07	98	98
ENPEP	0.472419303248565	9.04595088574692e-07	5.41183123961398e-06	98	98
ENPP1	0.320979833582799	0.00127083383168423	0.00341379828223399	98	98
ENPP2	0.700673906891921	9.64774018401681e-16	5.96485993269859e-14	98	98
ENPP3	0.363264373689496	0.000236531800029854	0.000768914703729493	98	95
ENPP4	0.473886668165184	8.27783825009101e-07	4.98884845828825e-06	98	98
ENPP5	0.514098579457245	6.14838051581797e-08	4.93052822133864e-07	98	98
ENPP6	0.255732061365494	0.0110362846417686	0.0227660396478289	98	96
ENPP7	-0.114136940475874	0.263113541500346	0.348618327465202	98	66
ENSA	-0.258283581989582	0.0102346923633284	0.0213075988558394	98	98
ENTHD1	-0.0470847714499394	0.645236018629103	0.721967385767972	98	91
ENTPD1	0.522923884389496	3.31830547287547e-08	2.84494614885767e-07	98	98
ENTPD2	-0.232036280870527	0.021502514728215	0.0408439412830283	98	98
ENTPD3	0.131061856481832	0.198318928249111	0.274766907589024	98	98
ENTPD4	0.307197249306871	0.00209208135554114	0.00529979888983238	98	98
ENTPD5	-0.0912492506633107	0.371537286834665	0.462568878457159	98	98
ENTPD6	-0.457992518815928	2.118190437973e-06	1.15413996090722e-05	98	98
ENTPD7	0.0371753512254351	0.716290423139021	0.781822932267611	98	98
ENTPD8	-0.535097645806547	1.37626381180205e-08	1.29244822460509e-07	98	98
ENY2	-0.27645437066535	0.00585908622912847	0.0130982355429096	98	98
EOMES	0.375804564373435	0.000137118000005426	0.000474047571371732	98	94
EP300	0.371015156254884	0.000169305816811603	0.000569554532044388	98	98
EP400NL	0.0392040416584427	0.701521018222562	0.768804820495087	98	98
EP400	0.310545937038773	0.00185742907039028	0.0047773953215983	98	98
EPAS1	0.478438285339221	6.26948855181524e-07	3.87742840413465e-06	98	98
EPB41L1	-0.198746708957138	0.0497780472890722	0.0842778117500454	98	98
EPB41L2	0.420768319858239	1.60336384929254e-05	6.99250736143403e-05	98	98
EPB41L3	0.812523334591156	3.13808642862737e-24	2.46013423658671e-21	98	98
EPB41L4A	0.382843461888877	9.99781682697096e-05	0.000357524127278467	98	98
EPB41L4B	-0.0105796490589858	0.917651643737972	0.939069265122207	98	98
EPB41L5	0.555384888089654	2.93161472778704e-09	3.26273237080625e-08	98	98
EPB41	0.0959589211586515	0.347254579254157	0.438351313847883	98	98
EPB42	0.430246981709146	9.79311641326634e-06	4.48866437286265e-05	98	27
EPB49	0.311626351344816	0.00178696407246864	0.00462210312839156	98	98
EPC1	0.462698503512253	1.61168325519404e-06	9.02496574815659e-06	98	98
EPC2	0.621271293418711	8.75851145997075e-12	1.82809442070252e-10	98	98
EPCAM	-0.566356508731125	1.21555704375154e-09	1.49928901828109e-08	98	98
EPDR1	0.320595617044617	0.00128902812966722	0.00345793352222117	98	98
EPGN	0.0868586748639268	0.395084191985243	0.48681347156537	98	19
EPHA10	-0.193880925568722	0.0557621111971819	0.0929084091943865	98	98
EPHA1	-0.555877448100416	2.81993138162406e-09	3.15095981462086e-08	98	98
EPHA2	-0.521054369016355	3.78697358025905e-08	3.18818278348355e-07	98	98
EPHA3	0.47420490954674	8.11961296035955e-07	4.90404605269913e-06	98	98
EPHA4	-0.0867750660625967	0.395541034493282	0.487305854400332	98	98
EPHA5	0.680245459286355	1.32159121091817e-14	6.27163829123128e-13	98	87
EPHA6	0.454806149743978	2.54289612055e-06	1.35466760170317e-05	98	95
EPHA7	0.0689716174883874	0.499785097255196	0.589970976396109	98	96
EPHA8	0.199917961435504	0.0484196769221469	0.0822551138075026	98	89
EPHB1	0.500341309988252	1.55401540273794e-07	1.12098446368277e-06	98	98
EPHB2	0.0285784794682679	0.779984191284289	0.834438327782794	98	98
EPHB3	-0.558963217099549	2.20767737042581e-09	2.53327100602901e-08	98	98
EPHB4	-0.667791504537024	5.89124660171123e-14	2.37089408925952e-12	98	98
EPHB6	-0.27522460290091	0.00609159399761601	0.0135515494618929	98	98
EPHX1	0.0913860590428713	0.370817620536859	0.461966345340827	98	98
EPHX2	0.315933554225982	0.00152945048072905	0.00402628609426577	98	98
EPHX3	0.0120171825063645	0.906509894396714	0.930631576150081	98	97
EPHX4	-0.283694015000724	0.004643186055828	0.0106834707100461	98	98
EPM2AIP1	0.524066943719576	3.05960105565275e-08	2.64513105821518e-07	98	98
EPM2A	0.722444171756528	4.59920697272968e-17	3.9709188307722e-15	98	98
EPN1	-0.548416234681413	5.04485231219208e-09	5.23697354166592e-08	98	98
EPN2	-0.101705937597455	0.319004349204128	0.409173183249457	98	98
EPN3	-0.631882888646236	3.01302317326064e-12	7.21353462401005e-11	98	97
EPOR	0.275259778472136	0.0060848314866485	0.0135395790539083	98	98
EPO	-0.0125655301779183	0.902264517805819	0.927498533121999	98	81
EPPK1	-0.556471235118708	2.69071095226381e-09	3.03250396511894e-08	98	98
EPR1	-0.285815435844909	0.00433232505920874	0.0100496199355465	98	97
EPRS	-0.129563728432409	0.203541651480829	0.280836460499206	98	98
EPS15L1	0.035901286972257	0.725620057419745	0.789656693379095	98	98
EPS15	0.527699425356769	2.3592433768994e-08	2.09130759583226e-07	98	98
EPS8L1	-0.664881543102188	8.26842856200904e-14	3.19001833438613e-12	98	98
EPS8L2	-0.605157587546926	4.10801527926469e-11	7.27965564722502e-10	98	98
EPS8L3	-0.585695388590654	2.37565690986963e-10	3.51931215242139e-09	98	98
EPS8	-0.201585514190086	0.0465387155816241	0.0794453694525085	98	98
EPSTI1	0.0971534112728286	0.341257596374516	0.432089129229546	98	98
EPT1	0.00766627721361269	0.940278665653435	0.956232958081241	98	98
EPX	0.559938305613166	2.04229363611625e-09	2.36985867224644e-08	98	72
EPYC	0.103635439882974	0.309861510362086	0.399327705259503	98	84
ERAL1	-0.0593198435644271	0.56177085060818	0.646818640645619	98	98
ERAP1	0.216941812178385	0.031898300664542	0.0574028826300944	98	98
ERAP2	0.0531223041156418	0.603409582101746	0.684387986088665	98	98
ERAS	0.120766812093256	0.236202459691727	0.318320292064785	98	78
ERBB2IP	0.016101807382721	0.874957389851326	0.906549475771629	98	98
ERBB2	-0.498974921109043	1.70017357128163e-07	1.21258012458329e-06	98	98
ERBB3	-0.45361313092257	2.72168778178745e-06	1.43973977962894e-05	98	98
ERBB4	0.269435544048557	0.00729955530808202	0.0158889365263327	98	95
ERC1	0.435063136359634	7.57951614533865e-06	3.58126656057117e-05	98	98
ERC2	0.439693875724398	5.90248212743251e-06	2.87696461615394e-05	98	97
ERCC1	-0.159888003351039	0.115802789074146	0.174130647772302	98	98
ERCC2	-0.240468273305453	0.0170753710761821	0.0334125596767265	98	98
ERCC3	0.177267724065099	0.0807757125468582	0.128042962650103	98	98
ERCC4	0.550178867806096	4.40281058895386e-09	4.636791226916e-08	98	98
ERCC5	-0.130229526322514	0.201208531319344	0.278101974987857	98	98
ERCC6L	-0.548464608310496	5.02609360602322e-09	5.22166031576761e-08	98	98
ERCC6	0.307089582910977	0.00210005128946522	0.00531768801320785	98	98
ERCC8	0.485625324928084	4.00947659217385e-07	2.58918391202686e-06	98	98
EREG	-0.252131915920665	0.012260487744686	0.0249733214828623	98	95
ERF	-0.225458269163595	0.0256077893769365	0.0475406899686064	98	98
ERGIC1	-0.377032253666371	0.000129834632842109	0.000451575682177905	98	98
ERGIC2	0.0182896989549855	0.858133514357671	0.893087921524884	98	98
ERGIC3	-0.448332927372742	3.66536804412512e-06	1.88698577086441e-05	98	98
ERG	0.661228007659494	1.25879238551665e-13	4.56871703032239e-12	98	98
ERH	-0.119317518178835	0.241914950092486	0.324857218695623	98	98
ERI1	-0.0095311126535437	0.92578860830243	0.945273817875454	98	98
ERI2	-0.361113667126701	0.000259142959922561	0.000834528897719728	98	98
ERI3	0.0151977554001614	0.881925852479508	0.911937574271704	98	98
ERICH1	0.161465164844145	0.112205845986351	0.169541467541939	98	98
ERLEC1	0.335810005953827	0.000723747374936689	0.00206684027413437	98	98
ERLIN1	-0.407852857165932	3.06617649800057e-05	0.000124585078807601	98	98
ERLIN2	0.00599297055118058	0.953297239585839	0.966105053724798	98	98
ERMAP	0.5625163968925	1.66026824108546e-09	1.97568896521153e-08	98	98
ERMN	-0.0440626822572196	0.66660582845513	0.740383522151881	98	97
ERMP1	-0.0531477189870818	0.603236073191571	0.684230788730922	98	98
ERN1	0.386338850047463	8.52342262984403e-05	0.000310329853468908	98	98
ERN2	-0.569186446422421	9.63556537806785e-10	1.2223135653382e-08	98	96
ERO1LB	0.68736327032461	5.44004053805995e-15	2.82061784405918e-13	98	98
ERO1L	-0.275646911002487	0.00601084369803899	0.0133947158201099	98	98
ERP27	0.032340992924097	0.751900516379138	0.81152586709151	98	98
ERP29	0.0595136908894385	0.560490832820749	0.645914025545591	98	98
ERP44	-0.247493364943095	0.0140112040992353	0.0280390743623927	98	98
ERRFI1	0.179333573062944	0.0772470972618409	0.122966687722126	98	98
ERVFRDE1	0.506632240855936	1.02213672046639e-07	7.71979097665538e-07	98	93
ESAM	0.182506522159479	0.0720693070463739	0.115853539107766	98	98
ESCO1	-0.0776625494381707	0.447192034401578	0.538526370644334	98	98
ESCO2	-0.368335309473593	0.000190237270001992	0.000633015323390331	98	98
ESD	0.205068101864463	0.0428052768723297	0.0738439064713308	98	98
ESF1	0.333356397559923	0.000795945286915791	0.0022481238908002	98	98
ESM1	0.0617906657830965	0.545560485889997	0.632539041821938	98	98
ESPL1	-0.516637065638803	5.15817462594343e-08	4.22814991609641e-07	98	98
ESPNL	-0.00402223627758436	0.968645329898674	0.977806955707155	98	98
ESPNP	-0.281995224235004	0.00490628912441316	0.0112268955691037	98	84
ESPN	-0.572551683711045	7.28861999787508e-10	9.57437421838832e-09	98	98
ESR1	0.687233778315245	5.52984944094809e-15	2.85961792066336e-13	98	98
ESR2	0.308026741205161	0.00203158847339053	0.00516175485539722	98	98
ESRP1	-0.652508661135984	3.35359082250353e-13	1.04808835941112e-11	98	98
ESRP2	-0.686883104191923	5.78032708140738e-15	2.95022475178394e-13	98	98
ESRRA	-0.656273420896737	2.20536012916472e-13	7.42234165320922e-12	98	98
ESRRB	0.530891142969522	1.87274451873985e-08	1.70478029831781e-07	98	95
ESRRG	0.405783047145484	3.39354969570694e-05	0.000136263430621103	98	98
ESX1	-0.152418064231051	0.134062837252299	0.196890037265478	98	17
